[12Mar2024 00:00:29.030] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6764, y=73, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.030] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6763, y=73, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.030] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6762, y=73, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.030] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6761, y=73, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.030] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6760, y=73, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.030] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6759, y=73, z=-2904}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.030] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6759, y=73, z=-2905}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.030] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6759, y=73, z=-2906}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.030] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6759, y=73, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.030] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -181], pos: BlockPos{x=6758, y=73, z=-2892}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.030] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -181], pos: BlockPos{x=6758, y=73, z=-2893}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.030] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6758, y=73, z=-2904}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.030] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6758, y=73, z=-2905}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6758, y=73, z=-2906}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6758, y=73, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -181], pos: BlockPos{x=6757, y=73, z=-2892}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -181], pos: BlockPos{x=6757, y=73, z=-2893}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -181], pos: BlockPos{x=6757, y=73, z=-2894}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6757, y=73, z=-2904}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6757, y=73, z=-2905}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6757, y=73, z=-2906}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6757, y=73, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -181], pos: BlockPos{x=6756, y=73, z=-2895}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -181], pos: BlockPos{x=6756, y=73, z=-2896}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6756, y=73, z=-2897}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6756, y=73, z=-2899}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6756, y=73, z=-2901}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6756, y=73, z=-2902}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6756, y=73, z=-2903}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6756, y=73, z=-2904}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6756, y=73, z=-2905}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.031] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6756, y=73, z=-2906}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.032] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6756, y=73, z=-2907}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.032] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6756, y=73, z=-2908}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.032] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6756, y=73, z=-2909}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.032] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6756, y=73, z=-2910}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.032] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6756, y=73, z=-2911}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.032] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6756, y=73, z=-2912}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.032] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6756, y=73, z=-2913}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.032] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6756, y=73, z=-2914}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.032] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6756, y=73, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.032] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [424, -183], pos: BlockPos{x=6785, y=74, z=-2913}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.032] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [424, -183], pos: BlockPos{x=6784, y=74, z=-2913}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.032] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [423, -183], pos: BlockPos{x=6781, y=74, z=-2913}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.032] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [423, -183], pos: BlockPos{x=6780, y=74, z=-2913}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.032] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [423, -183], pos: BlockPos{x=6779, y=74, z=-2913}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.032] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [423, -183], pos: BlockPos{x=6778, y=74, z=-2913}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.032] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [423, -183], pos: BlockPos{x=6771, y=74, z=-2913}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.032] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [423, -183], pos: BlockPos{x=6770, y=74, z=-2913}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.032] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6761, y=74, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.033] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6760, y=74, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.033] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6759, y=74, z=-2904}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.033] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6759, y=74, z=-2905}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.033] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6759, y=74, z=-2906}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.033] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6759, y=74, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.033] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -181], pos: BlockPos{x=6758, y=74, z=-2892}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.033] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -181], pos: BlockPos{x=6758, y=74, z=-2893}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.033] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6758, y=74, z=-2904}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.033] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6758, y=74, z=-2905}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.033] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6758, y=74, z=-2906}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.033] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6758, y=74, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.033] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -181], pos: BlockPos{x=6757, y=74, z=-2892}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.033] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -181], pos: BlockPos{x=6757, y=74, z=-2893}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.033] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -181], pos: BlockPos{x=6757, y=74, z=-2894}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.033] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6757, y=74, z=-2904}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.033] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6757, y=74, z=-2905}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.033] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6757, y=74, z=-2906}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.034] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6757, y=74, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.034] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -181], pos: BlockPos{x=6756, y=74, z=-2895}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.034] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -181], pos: BlockPos{x=6756, y=74, z=-2896}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.034] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6756, y=74, z=-2904}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.034] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6756, y=74, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.034] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6760, y=75, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.034] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6759, y=75, z=-2904}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.034] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6759, y=75, z=-2905}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.034] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6759, y=75, z=-2906}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.034] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6759, y=75, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.034] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -181], pos: BlockPos{x=6758, y=75, z=-2892}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.034] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -181], pos: BlockPos{x=6758, y=75, z=-2893}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.034] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6758, y=75, z=-2904}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.034] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6758, y=75, z=-2905}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.034] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6758, y=75, z=-2906}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.034] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6758, y=75, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.034] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -181], pos: BlockPos{x=6757, y=75, z=-2892}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.035] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -181], pos: BlockPos{x=6757, y=75, z=-2893}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.035] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6757, y=75, z=-2904}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.035] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6757, y=75, z=-2905}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.035] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6757, y=75, z=-2906}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.035] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6757, y=75, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.035] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6756, y=75, z=-2904}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.035] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -183], pos: BlockPos{x=6756, y=75, z=-2915}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.035] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6759, y=76, z=-2904}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.035] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6759, y=76, z=-2905}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.035] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6759, y=76, z=-2906}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.035] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6758, y=76, z=-2904}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.035] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6758, y=76, z=-2905}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.035] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6758, y=76, z=-2906}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.035] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6757, y=76, z=-2904}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.035] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6757, y=76, z=-2905}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.035] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6757, y=76, z=-2906}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.035] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6760, y=77, z=-2904}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
[12Mar2024 00:00:29.035] [Worker-Main-88/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [422, -182], pos: BlockPos{x=6760, y=77, z=-2905}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / duneons:pillagerpost]
